title,price
" DKNY Scarf Charm Medium Backpack, Created for Macy's",$278.00
" INC International Concepts Elliah Medium Convertible Backpack, Created for Macy's",$89.50
 Calvin Klein Doreen Small Backpack,$288.00
 Calvin Klein Belfast Slim Medium Signature Backpack,$168.00
 The Sak Ventura Medium Leather Backpack,$159.00
 Patricia Nash Woven Luzille Convertible Backpack,$199.00
 Patricia Nash Burnished Casape Medium Backpack,$199.00
 Kipling Seoul Backpack,$124.00
 Kipling Queenie Small Backpack,
 G by GUESS Amburr Cold-Weather Boots,$69.00
 BEARPAW Women's Elle Short Cold-Weather Booties,$85.00
 PAWZ Gina Cold-Weather Boots,$79.00
 UGG® Bailey Button II Boots,$170.00
 UGG® Classic II Genuine Shearling-Lined Mini Boots,$140.00
 Sporto Makela Cold-Weather Waterproof Boots,$69.00
 Lauren Ralph Lauren Quilted Brenda Small Shoulder Bag,$228.00
 Dooney & Bourke Serengeti Medium Hobo,
" The Sak Silverlake Hobo, a Macy's Exclusive Style",
 Fossil Maya Hobo,
 MICHAEL Michael Kors Lydia Large Hobo,
" Dooney & Bourke Extra-Large Signature Giant Sac, a Macy's Exclusive Style",
 Calvin Klein Samira Slouchy Pebble Extra-Large Hobo,
 Dooney & Bourke Pebble Hobo,
 Dooney & Bourke Large Nylon Erica Hobo,
 Dooney & Bourke Courtney Sac Extra Large Hobo,
" Kenneth Cole New York Strada Neocap Dress Shoes, Toddler, Little Boys (4.5-3) & Big Boys (3.5-7)",$56.00
 Crocs Little Boys' or Toddler Boys' Star Wars X-Wing Clogs,$45.00
" Robeez Soft Soles Liam Cool Dude Shoes, Baby Boys (0-24 months)",$26.00
" Carter's Damon Dinosaur Slip-On Sneakers, Toddler Boys (4.5-10.5) & Little Boys (11-3)",$34.00
 Carlos by Carlos Santana Sawyer Tall Moto Boots,$169.00
 Vince Camuto Bestan Grommet Over-The-Knee Boots,$59.00
 Vince Camuto Karita Tall Riding Boots,$129.00
 Steve Madden Women's Ecentric-Q Platform Sneakers,$89.50
 Lucky Brand Emmie Ballet Flats,$198.00
 Steve Madden Women's Troopa Combat Boots,$139.00
 Steve Madden Women's Norri Over-The-Knee Boots,$189.00
" INC International Concepts Sammee Slip-On Sneakers, Created for Macy's",$179.50
 Lucky Brand Women's Salza Block-Heel Booties,$99.00
 Vince Camuto Basila Studded Ankle Booties,$119.50
" INC International Concepts Fawne Wide-Calf Riding Boots, Created for Macy's",$89.00
 Vince Camuto Kantha Over-The-Knee Boots,$149.00
 Lancôme 3-Pc. Miracle Moments Gift Set,$116.00
" Lancôme La vie est belle L'Éclat, 2.5-oz.",$26.00
" Lancôme Tonique Confort Comforting Rehydrating Toner, 6.8 Fl. Oz.",$119.00
" Lancôme Rénergie Lift Multi Action Moisturizer Cream SPF 15 All Skin Types, 2.6 oz",A $65.00 value
 Lancôme 3-Pc. Définicils Mascara Gift Set,A $96.00 value
 Lancôme 3-Pc. Trésor Moments Gift Set,$120.00
 Lancôme Absolue Precious Cells Skincare Collection,$69.00
 Lancôme Advanced Génifique Eye Light Pearl Eye Serum,$38.00
 Lancôme LA BASE PRO Primer Collection,$32.00
 Lancôme L'Absolu Rouge Holiday Lipstick,$69.00
 Lancôme HIGH RESOLUTION REFILL-3X Collection,$75.00
" Lancôme Rénergie Lift Multi-Action Lifting and Firming Eye Cream, 0.5 oz",$25.00
 Lancôme Monsieur Big Mascara,$32.00
" Charter Club Women's Penguin Slipper Socks with Fleece & Grippers, Created for Macy's",
 SPANX High Power Tummy Control Panty,
 Gold Toe Women's 2-Pk. Cable Buttons Boot Socks,
 Cuddl Duds Flex Fit Long Sleeve V-Neck & Flex Fit Long Leggings,
 HUE Women's Soft Opaque Knee High Trouser Socks,
 SPANX High Waisted Tummy Control Sheers,
 SPANX Women's Active  Tummy Shaping Compression Leggings ,
 SPANX Super Shaping Tummy Control Sheers,
 HUE Tummy Control Ultra Leggings,
 Cuddl Duds Climatesmart Long Sleeve Crew T-Shirt,
 HUE® Women's Distressed Metallic Leggings,
" Charter Club Women's Buckle Up Knee High Socks, Created for Macy's",
 Cuddl Duds Climatesmart Leggings ,
 Hush Puppies Girls' or Little Girls' Lexi Mary Jane Shoes,$39.00
" Tommy Hilfiger Kayleigh H Flats, Toddler & Little Girls (4.5-3)",$44.00
" Kenneth Cole Reaction Tap Heels, Toddler, Little Girls (4.5-3) & Big Girls (3.5-7)",$59.00
" Michael Kors Emma Deb Boots, Little Girls (11-3) & Big Girls (3.5-7)",$52.00
" Stride Rite SRT Maya Mary-Jane Shoes, Baby Girls (0-4) & Toddler Girls (4.5-10)",$50.00
" Stride Rite Leepz Light-Up Summer Sneakers, Toddler & Little Girls (4.5-3)",$44.00
" First Impressions Ballerina Slippers, Baby Girl (0-4)",$34.00
" Stride Rite Soft Motion Atley Mary Janes, Baby Girls (0-4) & Toddler Girls (4.5-10.5)",$55.00
" Carter's Martha Sneakers, Toddler Girls (4.5-10.5) & Little Girls (11-3)",$36.00
 UGG® Infant Jess Bow II Metallic Booties,$62.00
" Stride Rite M2P Phibian Mary Janes, Little Girls (11-3)",$49.00
" Badgley Mischka Milah Buckle Dress Shoes, Little Girls (11-3) & Big Girls (3.5-7)",$44.00
" Kenneth Cole Reaction Wild Flower Boots, Toddler, Little Girls (4.5-3) & Big Girls (3.5-7)",$38.00
 Lauren Ralph Lauren Men's Classic/Regular Fit Non-Iron Glen Plaid Dress Shirt ,$75.00
 Van Heusen Men's Classic Fit Wrinkle-Free Flex Collar Stretch Gingham Dress Shirt,$75.00
 Eagle Men's Classic-Fit Stretch Collar Non-Iron Solid Dress Shirt,$55.00
 Calvin Klein STEEL Men's Classic-Fit Non-Iron Performance Solid Dress Shirt,$69.50
 Lauren Ralph Lauren Men's Slim-Fit Stretch Non-Iron Solid Dress Shirt,$75.00
 Tommy Hilfiger Men's Fitted Performance Stretch Flex Collar Check Dress Shirt,$75.00
" Kids Headquarters 2-Pc. Plaid Shirt & Pants Set, Toddler Boys (2T-5T)",$35.00
" Ralph Lauren Fleece Pants, Toddler Boys (2T-5T)",$48.00
" Ralph Lauren Embroidered Cotton Polo, Toddler (2T-5T)",$90.00
" Epic Threads Quilted Bomber Sweatshirt & Joggers Separates, Toddler & Little Boys (2T-7), Created for Macy's",$45.00
" Nike 2-Pc. Futura Track Suit Jacket & Pants Set, Toddler Boys (2T-5T)",$36.00
" Tommy Hilfiger Alexander Hooded Puffer Coat, Toddler Boys (2T-5T)",$38.00
" Ralph Lauren Polo Full Zip Hoodie, Toddler Boys (2T-5T)",$18.00
 Moral Fiber Trendy Plus Size Embellished Top,$29.00
 Jessica Simpson Trendy Plus Size Birch Choker Top,$69.50
 Lucky Brand Trendy Plus Size Mixed-Print Peasant Top,$49.50
 Eyeshadow Trendy Plus Size Lace-Trim Peasant Top,$49.00
 Calvin Klein Hera Small Backpack,
 MICHAEL Michael Kors Bristol Medium Backpack,
 Splendid Park City Mini Backpack,
 Kipling Disney Snow White Paola Velvet Small Backpack ,
 Patricia Nash Distressed Vintage Jovanna Small Backpack,
 Patricia Nash Veg Molina Medium Convertible Satchel,
 Vera Bradley Hadley Small Backpack,
 Kipling Ravier Medium Backpack,
" Calvin Klein Lianna Backpack, A Macy's Exclusive Style",
 Kipling Tina Medium Laptop Backpack,$188.00
" DKNY Bryant Small Signature Crossbody, Created for Macy's",$169.00
 kate spade new york Watson Lane Hartley Backpack,- 169.00
 UGG® Adirondack II Cold Weather Boots,$225.00
 JBU By Jambu Women's Lorna Cold-Weather Boots,$95.00
 The Original Duck Boot Arianna Boots,$59.00
 Tommy Hilfiger Shiner Rain Boots ,$89.00
 The North Face Women's Shellista Waterproof Mid Cold Weather Boots ,$140.00
 COACH Urban Hiker Boots,$295.00
 UGG® Gita Boots,$170.00
 Sperry Women's Saltwater Wedge Duck Booties,$130.00
 MICHAEL Michael Kors Shay Boots,$175.00
"  Tommy Hilfiger Rinah Rain Boots, Created for Macy's",$99.00
 MICHAEL Michael Kors Sutter Rain Boots,$79.00
 UGG® Sienna Mid Calf Rain Boots,$65.00
 UGG® Jeovana Wedge Lace-Up Booties,$160.00
 Calvin Klein Reese Small Top Handle Satchel,$248.00
 Dooney & Bourke Florentine Vaccheta Satchel,$398.00
 COACH Chain Prairie Satchel In Mixed Leathers,$325.00
 COACH Edie Medium Shoulder Bag,$395.00
 COACH Drifter Crossbody in Mixed Leathers,$395.00
 COACH Grace Bag,$395.00
 COACH Swagger Shoulder Bag 20 in Glovetanned Leather with Tea Rose Tooling ,$395.00
 COACH Turnlock Edie Shoulder Bag In Metallic Leather,$395.00
" Dooney & Bourke Lizard-Embossed Hobo, a Macy's Exclusive Style",
 Dooney & Bourke Riley Large Hobo,
 Vince Camuto Ruell Hobo,
" Giani Bernini Ostrich Printed Hobo, Created for Macy's",
 Dooney & Bourke Henley Small Feedbag,
 Vince Camuto Felax Large Hobo,
" Dooney & Bourke Americana Signature Erica Hobo, a Macy's Exclusive Style",
" Stride Rite Leepz 2.0 Light-Up Sneakers, Toddler & Little Boys (4.5-3)",$50.00
" Carter's Cloudy High-Top Chukka Sneakers, Toddler Boys (4.5-10.5) & Little Boys (11-3)",$34.00
" First Impressions Fringe Moccasins, Baby Boys (0-4), Created for Macy's",$16.98
" Tommy Hilfiger Michael Chukka Boots, Little Boys (11-3) & Big Boys (3.5-7)",$44.00
 Original Penguin Boys' Draden Casual Sneakers from Finish Line,$45.00
 Steve Madden Women's Elley Lace-Up Block-Heel Booties,$99.50
" INC International Concepts Rikkie Over-The-Knee Boots, Created for Macy's",$139.00
 Carlos by Carlos Santana Miles Ankle Booties,$49.50
 Vince Camuto Aranda Lace-Up Peep-Toe Dress Booties,$69.50
" INC International Concepts Fainn Block-Heel Booties, Created for Macy's",$89.50
 Lucky Brand Women's Perforated Basel Booties,$89.00
  Vince Camuto Paton Riding Boots,$99.50
" INC International Concepts Yeldie Slippers, Created for Macy's",$198.00
" INC International Concepts Women's Zitah Pointed Toe Pumps, Created for Macy's",$139.00
 Lancôme L'Absolu Rouge Hydrating Shaping Lipcolor,$78.00
" Lancôme Advanced Génifique Serum, 1 oz",A $38.00 value
 Lancôme 2-Pc. Juicy Tubes Gift Set,$35.00
 Lancôme Énergie de Vie Collection,$74.00
 Lancôme RÉNERGIE Anti-Wrinkle and Firming Collection,$13.00
 Lancôme Travel Size Collection,$67.00
" Lancôme Génifique Eye Cream, 0.5 oz",$42.00
" Stride Rite Soft Motion Cameron Sneakers, Baby Girls (0-4) & Toddler Girls (4.5-10.5)",$34.00
" Kenneth Cole Reaction Marsha Flats, Little Girls (11-3) & Big Girls (3.5-7)",$44.00
" Carter's Record Light-Up Sneakers, Toddler & Little Girls (4.5-3)",$49.00
" Kenneth Cole Kiera Stretch-T Sandals, Toddler Girls (4.5-10.5)",$89.99
" Kenneth Cole New York Linea Cuff Boots, Toddler, Little Girls (4.5-3) & Big Girls (3.5-7)",$44.00
" DKNY Tilly Medium Backpack, Created for Macy's",
 Calvin Klein Teodora Cargo Backpack,
 Calvin Klein Lianna Convertible Backpack,
 Patricia Nash Woven Jacini Backpack,
 The North Face Vault 28-Liter Backpack,
 Lauren Ralph Lauren Bainbridge Tami Medium Backpack,
 Nine West Ayra Small Backpack,
  Anne Klein Sport Heward Water-Resistant Booties ,$120.00
 UGG® Cecile Boots,$170.00
 UGG® Blayre II Boots,$200.00
 White Mountain Teague Cold-Weather Boots ,$99.00
 UGG® Shaye Tall Rain Boots,$80.00
 Ecco Women's Trace Tie Cold Weather Boots ,$250.00
 UGG® Jerene Block-Heel Mid-Calf Lace-Up Boots,$250.00
 Bare Traps Avita Cold-Weather Ankle Booties,$99.00
 MICHAEL Michael Kors Dani Rain Booties,$150.00
 BEARPAW Women's Gwyneth Quilted Lace-Up Cold-Weather Waterproof Boots,$119.00
 MICHAEL Michael Kors Teddy Boots,$250.00
 Nautica Finsburt Tall Rain Boots ,$69.00
 Easy Spirit Eliria Cold-Weather Boots,$99.00
 Radley London Liverpool Street Zip-top Multiway Medium Satchel,$245.00
 COACH Edie Shoulder Bag 42 in Mixed Leathers,$495.00
 Dooney & Bourke Belvedere Logo Lock Small Tote,$298.00
 COACH Turnlock Edie Carryall with Quilting,$495.00
 COACH Grace Small Satchel,$495.00
 COACH Chelsea Crossbody with Cross Stitch Floral Print,$275.00
 Dooney & Bourke Florentine Hattie Small Drawstring Bag,$298.00
" Patricia Nash Paris Large Satchel, a Macy's Exclusive Style",$229.00
 Lauren Ralph Lauren Quilted Brigitte II Mini Satchel,$278.00
 Patricia Nash Arezzo Painted Medium Saddle Bag ,$269.00
 COACH Swagger Shoulder Bag 20 in Glove Tanned Leather ,$325.00
 Patricia Nash Provencal Escape Embroidery Artesa Frame Medium Satchel,$299.00
 Dooney & Bourke Suede Paige Small Sac Hobo,
" Style & Co Slouchy Hobo, Created for Macy's",
 COACH Chelsea Hobo 32 in Signature Jacquard,
 Fossil Maya Large Hobo,
 GUESS Harper Medium Hobo,
 MICHAEL Michael Kors Raven Large Hobo,
 Tommy Hilfiger TH Signature Leather  Small Hobo,
 Fossil Maya Small Hobo,
" INC International Concepts Delaney Stud Hobo, Created for Macy's",
" DKNY Chelsea Medium Hobo, Created for Macy's",
 Brahmin Elisa Melbourne Hobo,
 Skechers Boys' S Lights: Energy Lights Light-Up Casual Sneakers from Finish Line,$34.00
" INC International Concepts Carma Pointed Toe Studded Kitten Heel Pumps, Created for Macy's",$79.50
 Steve Madden Women's Wedgie Wedge Sneakers,$198.00
" Anna Sui Loves INC International Concepts Women's Kenjay d'Orsay Pumps, Created for Macy's",$129.50
 Vince Camuto Bestan Wide-Calf Grommet Over-The-Knee Boots,$99.50
 Vince Camuto Pimmy Booties,$89.50
" INC International Concepts Kenjay d'Orsay Pumps, Created for Macy's",$199.00
 Vince Camuto Coatia Over-The-Knee Boots,$129.00
" INC International Concepts Irinaa Stretch Over-The-Knee Boots, Created for Macy's",$119.50
" INC International Concepts Women's Gannie Mules, Created for Macy's",$129.00
" INC International Concepts Zitah Pointed Toe Rhinestone Evening Pumps, Created for Macy's",$99.50
 Lucky Brand Women's Kailan Riding Boots,$139.00
" Lucky Brand Women's Basel Leopard Print Booties, Created For Macy's ",$139.00
 Betsey Johnson Floral Embroidery Small Backpack,
 Calvin Klein Hudson Signature Medium Backpack,
 Calvin Klein Belfast Small Backpack,
 Vera Bradley Midtown Cargo Small Backpack,
" Kipling Amory Small Backpack, a Macy's Exclusive Style",
 GUESS Cool School Small Leeza Backpack,
 Calvin Klein Teodora Cargo Signature Backpack,
 UGG® Kilmer Lace-Up Boots,$175.00
 MICHAEL Michael Kors Kyle Hiker Boots,$225.00
 Tommy Hilfiger Freza Rain Boots ,$69.00
 Khombu Women's Bella Cold-Weather Waterproof Boots,$89.00
 Bare Traps Addye Cold-Weather Booties ,$99.00
 COACH Shearling Moto Boots,$250.00
 Clarks Collection Women's Arctic Venture Cold Weather Boots,$150.00
 UGG® Kristin Short Boots,$150.00
 Bare Traps Aero Cold-Weather Boots,$109.00
 Lauren Ralph Lauren Tricia Harness Rain Boots,$70.00
 UGG® Kasen Block-Heel Boots,$150.00
 Timberland Women's Over the Chill Cold Weather Waterproof Boots,$150.00
 UGG® Bailey Bling Mini Booties,$185.00
 Dooney & Bourke Florentine Hattie Medium Drawstring Bag,$398.00
 COACH Turnlock Edie in Mixed Leathers,$395.00
 Dooney & Bourke Florentine Amelie Small Tote,$298.00
 Patricia Nash Tuscan Tooled Vienna Top-Flap Large Satchel ,$269.00
 Patricia Nash Provencal Escape Embroidery Arezzo Medium Saddle Bag,$269.00
 Dooney & Bourke Medium Hadley Tote,$268.00
 Patricia Nash Vienna Large Flap Satchel ,$249.00
 Vince Camuto Alicia Extra-Large Tote,$298.00
 COACH Prairie Satchel with Cross Stitch Floral Print,$350.00
 COACH Edie Shoulder Bag 31,$350.00
 Patricia Nash Cavalino Zancona Tote,$249.00
 Lauren Ralph Lauren Croc-Embossed Extra-Large Sabine Satchel,$298.00
 Radley London Primrose Hill Medium Multi-Compartment Satchel,$275.00
 Dooney & Bourke Florentine Cassidy Small Hobo,
 Lucky Brand Patti Large Hobo,
" Giani Bernini Nappa Leather Ring Hobo, Created for Macy's",
" INC International Concepts Valliee Shoulder Bag, Created for Macy's",
 Radley London Highgate Wood Zip-Top Medium Hobo,
" Carter's Christo Sandals, Toddler Boys (4.5-10.5) & Little Boys (11-3)",$44.00
" Stride Rite Soft Motion Danny Sneakers, Baby Boys (0-4) & Toddler Boys (4.5-10.5)",$49.99
" INC International Concepts Kaison Evening Bow Pumps, Created for Macy's",$129.50
 Lucky Brand Women's Lahela Booties,$69.50
" INC International Concepts Carma Evening Kitten Heel Pumps, Created For Macy's",$99.50
 Lucky Brand Tamela Lace-Up Booties,$149.00
 JBU by Jambu Women's Evans Boots,$80.00
 UGG® Classic II Waterproof Short Boots,$200.00
 UGG® Robbie Mid-Calf Boots,$160.00
 UGG® Deena Boots,$220.00
 Bare Traps Alira Cold-Weather Boots ,$129.00
 COACH Swagger 27 in Colorblock Leather ,$450.00
 Patricia Nash Studded Zancona Medium Tote ,$249.00
 Radley London Primrose Hill Large Multi-Compartment Tote,$295.00
 MICHAEL Michael Kors Medium Messenger,$278.00
 Dooney & Bourke Suede Courtney Extra-Large Sac Hobo,
 Dooney & Bourke NCAA Hobo Bag Collection,
 GUESS Digital Medium Hobo,- 218.00
 Lucky Brand Rose Medium Shoulder Bag,
" Giani Bernini Nappa Leather Hobo Bag, Created for Macy's",
 Dooney & Bourke Courtney Extra-Large Sac Tote,
 The Sak Kendra Leather Hobo,
" DKNY Bianca Medium Hobo, Created for Macy's",
 Calvin Klein Erica Large Pebble Hobo,
 Radley London Liverpool Street Ring Zip-Top Medium Multiway,$215.00
 Patricia Nash Metallic Medium Zancona Tote,$249.00
 kate spade new york Emerson Place Priya Small Shoulder Bag,$348.00
 Radley London St. Dunstan's Multi-Compartment Large Satchel,$325.00
 COACH Swagger 27 in  Pebble Leather ,$450.00
 Brahmin Annika Melbourne Extra-Large Tote,$315.00
 Patricia Nash Zebra Vienna Medium Top-Flap Satchel,$269.00
" DKNY Jade Extra-Large Handle Tote, Created for Macy's",$398.00
 MICHAEL Michael Kors Mercer Metallic Medium Messenger,$278.00
 Calvin Klein Large Studded Hobo,$348.00
 Vince Camuto Areli Extra-Large Tote,$248.00
" INC International Concepts Madelynn Buckle Hobo, Created for Macy's",
" DKNY  Deerskin Leather Extra-Large Open Tote, Created for Macy's",$598.00
 Calvin Klein Brooke Belted Medium Satchel,$298.00
 Patricia Nash Provencal Escape Embroidery Toscano Medium Tote,$229.00
 Brahmin Sydney Melbourne Medium Satchel,$375.00
 Calvin Klein Avery Micro Stud Large Hobo,$268.00
 Brahmin Camille Silver Monmarte Medium Tote,$355.00
" Pearl Lace by EFFY® Freshwater Pearl (4-1/2, 5-1/2, 6-1/2, 9-1/2mm) Pendant Necklace in Sterling Silver",$675.00
 Belle de Mer Cultured Freshwater Pearl Stud Earrings (7mm) in 14k Gold,$150.00
 White Cultured Pearl (6-1/2mm) and Diamond (1/4 ct. t.w.) Pendant Necklace in 14k White Gold,$900.00
 Belle de Mer Cultured Freshwater Pearl (9-1/2mm) Collar Necklace,"$1,000.00"
" 18"" Cultured Freshwater Pearl Strand Necklace (7-8mm) in Sterling Silver ",$200.00
 Cultured Freshwater Pearl (8 & 9mm) and Diamond Accent Pendant Necklace and Earrings Set in Sterling Silver,$300.00
" White, Gray or Pink Cultured Freshwater Pearl (7mm) & Crystal Collar Jewelry Set",$200.00
" Pink Cultured Pearl, Morganite and Diamond Jewelry Collection in 14k Rose Gold",$800.00
" Belle de Mer Pearl Earrings, 14k Gold Cultured Freshwater Pearl Stud Earrings (9mm)",$120.00
 Belle de Mer Cultured Freshwater Pearl Three Layer Necklace (7-8mm),$400.00
" 14k White Gold Earrings, Cultured Freshwater Pearl (10mm) and  Diamond ( 1/10 ct.t.w) Leverback Earrings","$1,000.00"
 Cultured Freshwater Pearl (8mm) and Swarovski Cubic Zirconia Jewelry Set in Sterling Silver,$400.00
 Cultured Golden South Sea Pearl (9mm) and Diamond (5/8 ct. t.w.) Drop Earrings in 14k Gold,"$4,200.00"
" Pink Cultured Freshwater Pearl (8-1/2mm), Morganite (3/4 ct. t.w.) and Diamond Accent Drop Earrings in 14k Rose Gold","$1,000.00"
 EFFY® Cultured Black Tahitian Pearl (11mm) Lariat Necklace in 14k White Gold,$900.00
 Cultured Freshwater Pearl (8mm) Collar Necklace,$525.90
 Belle de Mer Cultured Freshwater Pearl Stud Earrings (8mm),$300.00
 White Cultured Freshwater Pearl (6mm) Necklace and Matching Stud (7-1/2mm) Earrings Set in Sterling Silver,$150.00
 Cultured Freshwater Pearl (9mm) and Diamond Accent Pendant Necklace in 14k Gold,$900.00
 Balissima by EFFY Cultured Freshwater Pearl Teardrop Pendant Necklace in 18k Gold and Sterling Silver (10mm),$800.00
 Cultured Freshwater Pearl (6mm) & Diamond Accent Bypass Bangle Bracelet in Sterling Silver & 10k Gold,$300.90
 Belle de Mer Cultured Tahitian Pearl (9mm) Strand Necklace in 14k White Gold,"$3,200.00"
 Cultured White South Sea Pearl Stud Earrings (9mm) in 14k Gold,$550.00
 Cultured Freshwater Pearl 3 piece Stud Earring Set in Sterling Silver (6-10mm),$100.00
 Cultured Golden South Sea Pearl (9mm) and Diamond (3/8 ct. t.w.) Pendant Necklace in 14k Gold,"$2,600.00"
" 14k Gold Necklace, Golden South Sea Pearl (11mm) and Diamond (1/10 ct. t.w.) Swirl Pendant","$1,990.00"
