orderid,deliveredat,totalprice
1553311,2017-08-08T02:07:58.503+00:00,82.43
1553489,2017-08-08T02:16:27.580+00:00,31.02
1553413,2017-08-08T02:26:50.450+00:00,33.12
1553615,2017-08-08T02:31:51.803+00:00,113.43
1553622,2017-08-08T02:41:35.740+00:00,55.49
1553584,2017-08-08T02:44:49.470+00:00,47.13
1553854,2017-08-08T03:10:52.470+00:00,41.16
1553815,2017-08-08T03:13:05.613+00:00,40.06
1553848,2017-08-08T03:14:00.000+00:00,102.59
1554010,2017-08-08T03:21:31.177+00:00,80.4
1553927,2017-08-08T03:27:37.173+00:00,43.48
1553772,2017-08-08T03:05:22.767+00:00,53.86
1554288,2017-08-08T04:05:30.097+00:00,34.67
1554144,2017-08-08T04:08:41.200+00:00,82.86
1554455,2017-08-08T04:10:00.597+00:00,42.77
1554379,2017-08-08T04:17:34.673+00:00,537.85
1554332,2017-08-08T04:06:01.177+00:00,52.43
1554534,2017-08-08T04:22:53.463+00:00,34.95
1554548,2017-08-08T04:24:22.637+00:00,35.27
1554396,2017-08-08T04:28:52.467+00:00,104.07
1554489,2017-08-08T04:30:36.443+00:00,58.16
1554456,2017-08-08T04:32:10.387+00:00,38.07
1554240,2017-08-08T04:39:58.667+00:00,33.92
1554634,2017-08-08T04:44:14.083+00:00,47.78
1554376,2017-08-08T04:46:56.217+00:00,75.65
1554673,2017-08-08T04:52:03.097+00:00,89.53
1554649,2017-08-08T04:53:00.427+00:00,105.97
1554698,2017-08-08T04:54:40.310+00:00,41.44
1554656,2017-08-08T05:01:14.947+00:00,60.25
1554802,2017-08-08T05:00:38.367+00:00,43.5
1554847,2017-08-08T05:27:53.403+00:00,48.5
1554940,2017-08-08T05:46:37.420+00:00,69.01
1554836,2017-08-08T05:46:19.637+00:00,46.73
1554959,2017-08-08T05:53:57.340+00:00,87.91
1554985,2017-08-08T06:02:11.850+00:00,50.14
1555014,2017-08-08T06:06:08.990+00:00,194.27
1555004,2017-08-08T06:09:15.943+00:00,58.1
1555078,2017-08-08T06:44:13.457+00:00,113.14
1555189,2017-08-08T07:05:04.527+00:00,67.54
1555192,2017-08-08T07:39:50.610+00:00,45.4
1555202,2017-08-08T17:35:17.197+00:00,46.31
1555295,2017-08-08T17:59:53.043+00:00,57.17
1555373,2017-08-08T18:44:12.433+00:00,100.12
1555434,2017-08-08T19:04:30.933+00:00,41.28
1555429,2017-08-08T19:07:41.003+00:00,55.21
1555492,2017-08-08T19:30:37.477+00:00,42.8
1555521,2017-08-08T19:40:27.900+00:00,90.17
1555542,2017-08-08T19:45:28.943+00:00,44.85
1555623,2017-08-08T20:22:53.170+00:00,40.3
1555580,2017-08-08T20:32:17.680+00:00,132.78
1555690,2017-08-08T20:49:12.580+00:00,53.52
1555742,2017-08-08T21:02:29.780+00:00,34.91
1555862,2017-08-08T22:00:00.793+00:00,63.12
1555883,2017-08-08T22:12:01.447+00:00,47.12
1556041,2017-08-08T22:42:23.100+00:00,82.33
1555844,2017-08-08T22:32:06.057+00:00,84.23
1556011,2017-08-08T22:53:50.973+00:00,43.82
1556097,2017-08-08T23:07:50.617+00:00,57.34
1556008,2017-08-08T23:07:51.863+00:00,108.79
1556044,2017-08-08T23:19:17.610+00:00,40.56
1556137,2017-08-08T23:23:04.667+00:00,55.24
1556269,2017-08-08T23:57:20.123+00:00,137.11
1555171,2017-08-08T06:48:27.630+00:00,150.21
1555784,2017-08-08T21:27:25.477+00:00,45.46
1552587,2017-08-08T00:06:36.547+00:00,46.64
1552492,2017-08-08T00:09:15.920+00:00,205.53
1552519,2017-08-08T00:16:13.447+00:00,43.3
1552658,2017-08-08T00:23:23.333+00:00,106.48
1552695,2017-08-08T00:25:38.343+00:00,49.24
1552888,2017-08-08T01:13:45.457+00:00,95.09
1553051,2017-08-08T01:28:52.793+00:00,78.17
1553064,2017-08-08T01:36:45.917+00:00,67.73
1553113,2017-08-08T01:39:19.897+00:00,38.06
1553146,2017-08-08T01:41:50.557+00:00,52.76
1553340,2017-08-08T02:03:26.263+00:00,164.13
1553339,2017-08-08T02:04:31.973+00:00,46.19
1553254,2017-08-08T02:09:32.080+00:00,127.9
1553455,2017-08-08T02:10:34.337+00:00,51.28
1553394,2017-08-08T02:11:26.543+00:00,93.06
1553256,2017-08-08T02:15:09.757+00:00,80.48
1553462,2017-08-08T02:16:09.303+00:00,112.28
1553593,2017-08-08T02:30:59.510+00:00,45.7
1553135,2017-08-08T02:41:05.980+00:00,43.66
1553654,2017-08-08T02:47:26.127+00:00,71.86
1553781,2017-08-08T02:52:21.560+00:00,64.09
1553723,2017-08-08T02:56:59.793+00:00,108.67
1553752,2017-08-08T02:56:43.823+00:00,35.25
1553765,2017-08-08T03:03:40.597+00:00,50.05
1553603,2017-08-08T03:08:36.570+00:00,35.33
1553914,2017-08-08T03:12:40.847+00:00,36.48
1553431,2017-08-08T03:19:08.993+00:00,174.03
1553838,2017-08-08T03:21:07.790+00:00,124.7
1553831,2017-08-08T03:20:51.237+00:00,68.08
1553975,2017-08-08T03:21:53.277+00:00,41.84
1554069,2017-08-08T03:29:40.123+00:00,89.55
1553651,2017-08-08T03:32:08.267+00:00,66.46
1554190,2017-08-08T03:38:16.290+00:00,43.63
1553971,2017-08-08T03:41:00.667+00:00,47
1553998,2017-08-08T03:43:16.583+00:00,51.88
1554017,2017-08-08T03:47:56.090+00:00,98.34
1554052,2017-08-08T03:57:38.070+00:00,50.82
1554394,2017-08-08T04:08:00.393+00:00,41.29
1554306,2017-08-08T04:08:43.290+00:00,32.13
1554543,2017-08-08T04:22:10.597+00:00,61.07
1554491,2017-08-08T04:24:22.617+00:00,231.36
1554631,2017-08-08T04:41:24.827+00:00,35.15
1554731,2017-08-08T04:49:52.887+00:00,203.78
1554613,2017-08-08T04:58:35.267+00:00,60.98
1554758,2017-08-08T05:04:21.640+00:00,60.47
1554843,2017-08-08T05:24:55.977+00:00,50.98
1554948,2017-08-08T05:29:28.083+00:00,48.72
1554961,2017-08-08T05:37:43.487+00:00,52.63
1554956,2017-08-08T05:44:45.903+00:00,45.52
1554942,2017-08-08T05:58:35.887+00:00,55.41
1555080,2017-08-08T06:09:06.517+00:00,46.47
1555036,2017-08-08T06:12:29.197+00:00,42.83
1555045,2017-08-08T06:15:59.497+00:00,82.75
1555118,2017-08-08T06:38:10.307+00:00,117.95
1555134,2017-08-08T06:43:40.720+00:00,74.99
1555095,2017-08-08T06:59:56.007+00:00,45.53
1555207,2017-08-08T17:25:50.397+00:00,102.62
1555267,2017-08-08T18:07:12.280+00:00,126.82
1555289,2017-08-08T18:05:09.497+00:00,46.48
1555251,2017-08-08T18:03:55.617+00:00,81.1
1555430,2017-08-08T19:03:24.077+00:00,40.84
1555467,2017-08-08T19:28:18.430+00:00,63.64
1555452,2017-08-08T19:33:15.133+00:00,32.24
1555477,2017-08-08T19:34:20.980+00:00,143.74
1555600,2017-08-08T20:16:53.713+00:00,32.96
1555687,2017-08-08T20:50:40.100+00:00,56.83
1555676,2017-08-08T20:55:44.000+00:00,69.33
1555735,2017-08-08T21:00:06.437+00:00,34.16
1555727,2017-08-08T21:04:26.890+00:00,110.08
1555776,2017-08-08T21:07:10.157+00:00,84.63
1555783,2017-08-08T21:25:05.123+00:00,71.27
1555816,2017-08-08T21:31:31.360+00:00,60.71
1555856,2017-08-08T21:55:15.300+00:00,76.98
1555842,2017-08-08T21:54:55.397+00:00,46.18
1555861,2017-08-08T22:03:13.297+00:00,84.78
1555934,2017-08-08T22:29:22.023+00:00,54.18
1555993,2017-08-08T23:04:27.623+00:00,47.78
1556197,2017-08-08T23:27:13.023+00:00,38
1556198,2017-08-08T23:35:02.733+00:00,74.03
1556257,2017-08-08T23:43:37.027+00:00,51.31
1556244,2017-08-08T23:49:47.910+00:00,119.67
1556281,2017-08-08T23:51:46.113+00:00,39.38
1553833,2017-08-08T03:01:09.460+00:00,62.38
1552456,2017-08-08T00:03:11.647+00:00,42.84
1552555,2017-08-08T00:08:36.293+00:00,37.94
1552668,2017-08-08T00:25:32.333+00:00,36.52
1552663,2017-08-08T00:31:18.677+00:00,53.08
1552692,2017-08-08T00:31:58.440+00:00,35.42
1552624,2017-08-08T00:56:37.577+00:00,193.21
1552935,2017-08-08T01:02:35.593+00:00,74.67
1552919,2017-08-08T01:05:33.193+00:00,88.83
1552944,2017-08-08T01:06:38.423+00:00,41.79
1553022,2017-08-08T01:25:02.617+00:00,41.38
1553033,2017-08-08T01:30:21.513+00:00,56.02
1553006,2017-08-08T01:38:11.727+00:00,134.52
1553177,2017-08-08T01:47:25.087+00:00,93.43
1553137,2017-08-08T01:52:53.377+00:00,73.93
1553253,2017-08-08T01:52:08.160+00:00,49.07
1553276,2017-08-08T01:56:17.513+00:00,70.09
1553015,2017-08-08T01:56:00.267+00:00,49.23
1553164,2017-08-08T01:59:54.017+00:00,184.08
1553282,2017-08-08T02:07:17.597+00:00,90.86
1553448,2017-08-08T02:13:53.410+00:00,43.68
1553524,2017-08-08T02:18:57.277+00:00,67.21
1553286,2017-08-08T02:24:46.453+00:00,51.21
1553530,2017-08-08T02:22:55.680+00:00,31.75
1553511,2017-08-08T02:27:57.053+00:00,48.23
1553660,2017-08-08T02:35:05.167+00:00,35.45
1553435,2017-08-08T02:36:13.377+00:00,67.34
1553551,2017-08-08T02:35:32.813+00:00,43.72
1553646,2017-08-08T02:37:12.000+00:00,52.51
1553665,2017-08-08T02:42:00.620+00:00,159.57
1553729,2017-08-08T02:43:03.473+00:00,67.63
1553687,2017-08-08T02:47:08.153+00:00,91.86
1553754,2017-08-08T02:54:03.277+00:00,46.41
1553547,2017-08-08T02:47:26.533+00:00,85.79
1553704,2017-08-08T03:04:32.573+00:00,72.11
1553969,2017-08-08T03:13:39.457+00:00,66.08
1553803,2017-08-08T03:18:51.277+00:00,42.13
1553924,2017-08-08T03:19:11.467+00:00,52.83
1554250,2017-08-08T03:51:22.487+00:00,90.44
1553172,2017-08-08T01:46:39.300+00:00,36.51
1554270,2017-08-08T04:00:26.987+00:00,87.5
1554230,2017-08-08T03:59:32.877+00:00,35.15
1554355,2017-08-08T04:14:22.857+00:00,56.98
1554447,2017-08-08T04:31:15.317+00:00,62.21
1554481,2017-08-08T04:37:01.767+00:00,28.95
1554607,2017-08-08T04:40:40.587+00:00,90.55
1554535,2017-08-08T04:46:55.233+00:00,79.69
1554096,2017-08-08T03:54:00.213+00:00,162.97
1554718,2017-08-08T05:16:33.263+00:00,33.85
1554951,2017-08-08T05:32:34.453+00:00,52.44
1554965,2017-08-08T05:45:35.517+00:00,117.54
1554930,2017-08-08T06:08:34.453+00:00,65.01
1555103,2017-08-08T06:25:07.830+00:00,33.82
1555163,2017-08-08T06:55:58.443+00:00,79.17
1555112,2017-08-08T06:57:52.977+00:00,108.23
1555159,2017-08-08T07:02:38.753+00:00,107.73
1555246,2017-08-08T17:45:38.467+00:00,32.52
1555222,2017-08-08T18:04:31.590+00:00,44.8
1555336,2017-08-08T18:06:36.723+00:00,43.77
1555308,2017-08-08T18:05:14.993+00:00,58.57
1555327,2017-08-08T18:23:49.247+00:00,99.87
1555411,2017-08-08T18:45:14.793+00:00,64.11
1555510,2017-08-08T19:36:52.420+00:00,93.81
1555624,2017-08-08T20:13:25.447+00:00,68.89
1555637,2017-08-08T20:30:47.417+00:00,48.21
1555693,2017-08-08T21:02:24.457+00:00,49.78
1555843,2017-08-08T21:44:43.780+00:00,52.09
1555928,2017-08-08T22:32:10.123+00:00,108.32
1555823,2017-08-08T22:52:34.560+00:00,117.87
1555990,2017-08-08T22:53:41.627+00:00,67.26
1556032,2017-08-08T23:03:28.250+00:00,92.33
1556069,2017-08-08T23:22:52.283+00:00,36.38
1556256,2017-08-08T23:55:41.460+00:00,55.36
1556035,2017-08-08T23:04:11.697+00:00,49.99
1552547,2017-08-08T00:01:45.650+00:00,84.55
1552429,2017-08-08T00:18:00.693+00:00,84.65
1552608,2017-08-08T00:20:08.697+00:00,44.15
1552575,2017-08-08T00:28:28.963+00:00,71.31
1552727,2017-08-08T00:36:05.833+00:00,65.19
1552780,2017-08-08T00:47:55.427+00:00,56.69
1552746,2017-08-08T01:01:17.303+00:00,44.92
1552954,2017-08-08T01:06:08.557+00:00,59.5
1552918,2017-08-08T01:16:03.540+00:00,80.97
1552715,2017-08-08T01:24:24.387+00:00,59.39
1553036,2017-08-08T01:27:10.293+00:00,134.53
1553002,2017-08-08T01:31:54.533+00:00,190.8
1553122,2017-08-08T01:40:27.990+00:00,61.47
1552968,2017-08-08T01:09:51.677+00:00,47.37
1553390,2017-08-08T02:07:09.337+00:00,38.66
1553425,2017-08-08T02:13:31.520+00:00,87.29
1553395,2017-08-08T02:16:54.007+00:00,44.89
1553238,2017-08-08T02:20:38.357+00:00,34.17
1553486,2017-08-08T02:32:35.277+00:00,50.98
1553655,2017-08-08T02:53:00.823+00:00,79.43
1553839,2017-08-08T03:02:30.310+00:00,80.68
1553711,2017-08-08T03:10:17.930+00:00,125.97
1553777,2017-08-08T03:11:08.880+00:00,78.96
1553938,2017-08-08T03:19:31.267+00:00,34.59
1553910,2017-08-08T03:19:57.877+00:00,38.56
1553585,2017-08-08T02:32:35.390+00:00,77.7
1553944,2017-08-08T03:27:57.113+00:00,70.06
1554117,2017-08-08T03:35:25.570+00:00,37.05
1553990,2017-08-08T03:40:35.987+00:00,48.86
1554219,2017-08-08T03:57:28.130+00:00,113.22
1554300,2017-08-08T04:02:18.080+00:00,47.5
1554345,2017-08-08T04:03:53.913+00:00,45.78
1554426,2017-08-08T04:25:17.583+00:00,46.88
1554427,2017-08-08T04:26:53.193+00:00,84.39
1554468,2017-08-08T04:25:23.750+00:00,134.28
1554564,2017-08-08T04:31:26.113+00:00,61.36
1554541,2017-08-08T04:37:24.480+00:00,38.01
1554573,2017-08-08T04:38:36.753+00:00,47.93
1554655,2017-08-08T04:41:10.687+00:00,135.19
1554686,2017-08-08T04:49:16.203+00:00,49.15
1554707,2017-08-08T04:53:12.683+00:00,104.98
1554729,2017-08-08T05:02:26.720+00:00,42.58
1554742,2017-08-08T05:08:53.310+00:00,48.24
1554499,2017-08-08T05:18:05.897+00:00,46.63
1554794,2017-08-08T05:39:48.980+00:00,77.74
1555028,2017-08-08T05:59:31.167+00:00,86.44
1555023,2017-08-08T06:05:27.683+00:00,56.51
1555037,2017-08-08T06:06:17.197+00:00,35.28
1555057,2017-08-08T06:13:23.423+00:00,44.71
1555011,2017-08-08T06:13:19.867+00:00,44.35
1555076,2017-08-08T06:31:04.263+00:00,45.36
1555021,2017-08-08T06:36:34.737+00:00,81.09
1555153,2017-08-08T06:44:28.417+00:00,72.72
1553359,2017-08-08T02:25:28.363+00:00,130.59
1555215,2017-08-08T17:26:23.937+00:00,50.01
1555255,2017-08-08T17:45:51.067+00:00,113.17
1555332,2017-08-08T18:14:16.460+00:00,33.39
1555426,2017-08-08T18:59:10.783+00:00,56.19
1555506,2017-08-08T19:31:05.743+00:00,74.87
1555524,2017-08-08T19:35:01.063+00:00,32.17
1555532,2017-08-08T19:39:51.667+00:00,41.41
1555561,2017-08-08T19:48:10.200+00:00,49.68
1555597,2017-08-08T20:00:00.833+00:00,39.38
1555582,2017-08-08T20:06:41.870+00:00,51.63
1555620,2017-08-08T20:09:50.690+00:00,63.18
1555642,2017-08-08T20:35:47.683+00:00,243.26
1555663,2017-08-08T20:41:44.113+00:00,46.45
1555745,2017-08-08T21:05:35.093+00:00,36.97
1555756,2017-08-08T21:08:34.320+00:00,72
1555748,2017-08-08T21:10:09.523+00:00,76.62
1554874,2017-08-08T05:12:52.400+00:00,30.19
1555701,2017-08-08T21:17:28.677+00:00,63.92
1555722,2017-08-08T21:31:55.573+00:00,56.39
1555855,2017-08-08T21:49:37.113+00:00,70.42
1555886,2017-08-08T22:07:01.800+00:00,53.66
1555863,2017-08-08T22:22:19.210+00:00,250.3
1555940,2017-08-08T22:35:20.373+00:00,42.38
1556013,2017-08-08T22:57:04.557+00:00,126.68
1555984,2017-08-08T23:03:21.673+00:00,75.47
1556151,2017-08-08T23:17:19.667+00:00,49.48
1556100,2017-08-08T23:27:12.940+00:00,106.82
1556061,2017-08-08T23:36:10.080+00:00,44.43
1556275,2017-08-08T23:46:17.707+00:00,31.43
1556178,2017-08-08T23:57:21.190+00:00,42.64
1555674,2017-08-08T20:39:38.980+00:00,95.78
1552605,2017-08-08T00:17:00.327+00:00,71.27
1552621,2017-08-08T00:20:35.600+00:00,50.19
1552597,2017-08-08T00:22:28.227+00:00,73.35
1552714,2017-08-08T00:42:46.980+00:00,63.13
1552433,2017-08-08T00:43:05.857+00:00,77.3
1552741,2017-08-08T00:54:50.990+00:00,39.55
1552823,2017-08-08T01:04:54.053+00:00,94.09
1552912,2017-08-08T01:12:55.223+00:00,135.3
1552963,2017-08-08T01:19:50.037+00:00,36.77
1552960,2017-08-08T01:13:26.993+00:00,127.65
1553055,2017-08-08T01:39:14.417+00:00,196.3
1553107,2017-08-08T01:43:18.330+00:00,90.38
1552816,2017-08-08T00:56:23.707+00:00,53.8
1553213,2017-08-08T01:49:09.103+00:00,49.64
1553270,2017-08-08T02:01:59.640+00:00,50.96
1553482,2017-08-08T02:19:22.277+00:00,46.04
1553504,2017-08-08T02:29:08.613+00:00,40.24
1553558,2017-08-08T02:30:41.660+00:00,31.93
1553555,2017-08-08T02:36:31.417+00:00,42.42
1553409,2017-08-08T02:33:41.210+00:00,51.35
1553613,2017-08-08T02:37:19.667+00:00,38.26
1553656,2017-08-08T02:37:08.403+00:00,43.34
1553540,2017-08-08T02:40:43.820+00:00,86.81
1553522,2017-08-08T02:42:22.503+00:00,32.61
1553630,2017-08-08T02:40:36.527+00:00,39.96
1553721,2017-08-08T02:54:28.093+00:00,39.18
1553730,2017-08-08T02:59:41.150+00:00,35.2
1553790,2017-08-08T02:59:59.853+00:00,42.45
1553769,2017-08-08T03:00:03.170+00:00,88.39
1553920,2017-08-08T03:07:37.897+00:00,42.98
1554011,2017-08-08T03:16:38.210+00:00,118.75
1553988,2017-08-08T03:19:02.423+00:00,40.71
1554068,2017-08-08T03:22:26.097+00:00,46.56
1554070,2017-08-08T03:28:23.670+00:00,81.56
1553906,2017-08-08T03:28:18.807+00:00,36.31
1554161,2017-08-08T03:37:18.983+00:00,39.39
1554409,2017-08-08T04:03:02.273+00:00,38.99
1554109,2017-08-08T04:08:55.897+00:00,99.53
1554375,2017-08-08T04:16:27.663+00:00,112.87
1554348,2017-08-08T04:19:38.183+00:00,122.09
1554369,2017-08-08T04:27:08.537+00:00,51.06
1554458,2017-08-08T04:25:33.013+00:00,46.03
1554552,2017-08-08T04:34:50.583+00:00,46.17
1554533,2017-08-08T04:35:16.397+00:00,69.23
1554734,2017-08-08T04:53:35.930+00:00,72.5
1554810,2017-08-08T04:58:35.127+00:00,68.04
1554893,2017-08-08T05:26:02.180+00:00,40.31
1555079,2017-08-08T06:08:34.607+00:00,56.45
1555012,2017-08-08T06:07:49.537+00:00,82.14
1555077,2017-08-08T06:32:20.453+00:00,32.12
1555108,2017-08-08T06:36:20.557+00:00,63.61
1555101,2017-08-08T06:45:51.543+00:00,87.01
1555193,2017-08-08T07:06:45.487+00:00,59.75
1553035,2017-08-08T01:47:07.873+00:00,85.09
1555206,2017-08-08T17:24:08.593+00:00,102.18
1555302,2017-08-08T17:55:28.697+00:00,48.12
1555343,2017-08-08T18:20:34.203+00:00,114.76
1555347,2017-08-08T18:39:59.883+00:00,36.7
1555427,2017-08-08T19:01:31.363+00:00,39
1555424,2017-08-08T19:04:40.597+00:00,82.81
1555441,2017-08-08T19:14:57.547+00:00,37.85
1555502,2017-08-08T19:29:07.047+00:00,73.5
1555572,2017-08-08T20:02:28.067+00:00,174.92
1555633,2017-08-08T20:54:18.433+00:00,91.8
1555694,2017-08-08T21:01:40.777+00:00,127.41
1555782,2017-08-08T21:29:51.310+00:00,44.06
1555804,2017-08-08T21:39:33.957+00:00,161.1
1555799,2017-08-08T21:39:05.430+00:00,56.99
1555839,2017-08-08T21:39:16.927+00:00,61.99
1555868,2017-08-08T21:53:45.453+00:00,126.66
1555809,2017-08-08T21:57:45.280+00:00,119.12
1555830,2017-08-08T22:01:21.913+00:00,55.2
1555938,2017-08-08T22:20:51.257+00:00,79.9
1555988,2017-08-08T22:36:17.377+00:00,39.76
1556051,2017-08-08T22:56:09.717+00:00,40.22
1556065,2017-08-08T22:56:21.837+00:00,57.74
1556109,2017-08-08T23:24:11.937+00:00,33.4
1556235,2017-08-08T23:48:02.550+00:00,307.28
1556293,2017-08-08T23:50:39.843+00:00,57.17
1552497,2017-08-08T00:04:07.940+00:00,67.61
1552641,2017-08-08T00:37:20.613+00:00,38.77
1552737,2017-08-08T00:44:46.070+00:00,52.63
1552655,2017-08-08T00:44:40.817+00:00,37.81
1552691,2017-08-08T00:47:19.233+00:00,118.22
1552785,2017-08-08T00:51:08.927+00:00,37.01
1552701,2017-08-08T00:55:31.600+00:00,40.95
1552656,2017-08-08T00:57:16.517+00:00,79.71
1552803,2017-08-08T00:57:10.877+00:00,33.59
1552972,2017-08-08T01:05:54.090+00:00,55.77
1552859,2017-08-08T01:18:31.447+00:00,38.7
1552993,2017-08-08T01:19:43.163+00:00,33.56
1552898,2017-08-08T01:23:14.390+00:00,43.19
1552964,2017-08-08T01:22:40.953+00:00,228.4
1553052,2017-08-08T01:31:00.457+00:00,79.86
1552899,2017-08-08T01:32:50.087+00:00,47.66
1552997,2017-08-08T01:39:14.160+00:00,53.19
1552773,2017-08-08T00:52:54.957+00:00,43.17
1553191,2017-08-08T01:53:23.967+00:00,44.89
1553262,2017-08-08T02:05:16.113+00:00,35.57
1553283,2017-08-08T02:08:19.293+00:00,126.76
1553237,2017-08-08T02:12:20.947+00:00,69.38
1553331,2017-08-08T02:10:31.487+00:00,77.87
1553381,2017-08-08T02:14:03.697+00:00,66.69
1553483,2017-08-08T02:13:51.420+00:00,46.31
1553508,2017-08-08T02:24:00.540+00:00,95.93
1553446,2017-08-08T02:26:48.447+00:00,49.51
1553461,2017-08-08T02:30:52.580+00:00,43.12
1553587,2017-08-08T02:35:35.583+00:00,58.42
1553671,2017-08-08T02:39:24.800+00:00,40.32
1553609,2017-08-08T02:42:41.080+00:00,47.81
1553577,2017-08-08T02:45:54.957+00:00,90.81
1553841,2017-08-08T02:59:11.467+00:00,89.52
1553950,2017-08-08T03:12:02.263+00:00,58.01
1553952,2017-08-08T03:15:07.807+00:00,44.15
1553767,2017-08-08T03:26:00.107+00:00,50.46
1554005,2017-08-08T03:32:36.427+00:00,81.04
1554163,2017-08-08T03:33:52.757+00:00,28.33
1554098,2017-08-08T03:35:36.280+00:00,68.04
1553996,2017-08-08T03:38:28.420+00:00,88.01
1554088,2017-08-08T03:50:49.973+00:00,115.4
1554352,2017-08-08T03:57:40.310+00:00,99.35
1554389,2017-08-08T04:14:17.607+00:00,56.15
1554425,2017-08-08T04:17:09.687+00:00,84.23
1554278,2017-08-08T04:21:30.487+00:00,46.32
1554453,2017-08-08T04:21:30.113+00:00,33.63
1554283,2017-08-08T04:28:20.187+00:00,113.42
1554382,2017-08-08T04:26:00.737+00:00,148.08
1554606,2017-08-08T04:38:46.170+00:00,45.73
1554381,2017-08-08T04:44:08.567+00:00,39.71
1554602,2017-08-08T04:45:01.767+00:00,41.23
1554659,2017-08-08T05:04:08.617+00:00,49.38
1554886,2017-08-08T05:11:18.073+00:00,53.65
1554593,2017-08-08T05:14:40.293+00:00,30.05
1554905,2017-08-08T05:28:47.103+00:00,44.22
1554897,2017-08-08T05:34:20.527+00:00,88.42
1554999,2017-08-08T05:40:00.217+00:00,82.94
1555034,2017-08-08T05:54:23.717+00:00,33.45
1555083,2017-08-08T06:20:34.810+00:00,117.72
1555180,2017-08-08T07:03:04.513+00:00,44.28
1555185,2017-08-08T07:08:00.750+00:00,67.36
1555224,2017-08-08T17:36:08.677+00:00,35.29
1555301,2017-08-08T17:53:42.093+00:00,47.26
1555393,2017-08-08T18:35:35.263+00:00,42.78
1555416,2017-08-08T18:41:35.267+00:00,28.08
1555422,2017-08-08T18:54:56.683+00:00,51.97
1555440,2017-08-08T19:07:43.333+00:00,100.68
1555400,2017-08-08T19:17:28.700+00:00,90.61
1555485,2017-08-08T19:23:28.277+00:00,44.76
1555475,2017-08-08T19:29:33.417+00:00,44.11
1555540,2017-08-08T19:45:23.767+00:00,469.5
1555470,2017-08-08T19:19:12.847+00:00,59.67
1555670,2017-08-08T20:43:02.023+00:00,35.61
1555754,2017-08-08T21:04:44.460+00:00,30.81
1555699,2017-08-08T21:08:46.170+00:00,39
1555632,2017-08-08T20:52:43.237+00:00,133.88
1555718,2017-08-08T21:30:13.250+00:00,88.42
1555531,2017-08-08T22:00:05.593+00:00,37.92
1555950,2017-08-08T22:26:23.047+00:00,43.58
1555977,2017-08-08T22:44:49.547+00:00,74.32
1556182,2017-08-08T23:24:49.297+00:00,47.68
1556186,2017-08-08T23:32:46.627+00:00,123.41
1556241,2017-08-08T23:41:20.607+00:00,106.77
1556144,2017-08-08T23:40:45.997+00:00,140.87
1555712,2017-08-08T21:09:27.307+00:00,44.25
1552685,2017-08-08T00:32:23.477+00:00,42.29
1552710,2017-08-08T00:37:40.813+00:00,66.67
1552831,2017-08-08T00:54:27.613+00:00,58.15
1552936,2017-08-08T01:05:52.087+00:00,39.64
1553034,2017-08-08T01:17:55.113+00:00,66.97
1552880,2017-08-08T01:17:41.843+00:00,69.41
1552923,2017-08-08T01:21:15.290+00:00,86.51
1553074,2017-08-08T01:28:52.687+00:00,56.02
1553099,2017-08-08T01:28:57.420+00:00,70.44
1552990,2017-08-08T01:36:38.607+00:00,48.61
1553073,2017-08-08T01:42:34.893+00:00,72.1
1553183,2017-08-08T01:45:01.397+00:00,32.92
1553152,2017-08-08T01:51:49.880+00:00,78.18
1553141,2017-08-08T01:57:28.617+00:00,36.16
1553200,2017-08-08T02:03:03.960+00:00,38.39
1553157,2017-08-08T02:02:10.323+00:00,114.69
1553199,2017-08-08T02:07:03.317+00:00,56.69
1553194,2017-08-08T02:14:18.840+00:00,55.73
1553345,2017-08-08T02:22:39.190+00:00,61.73
1553536,2017-08-08T02:26:01.213+00:00,43.73
1553582,2017-08-08T02:42:04.347+00:00,45.19
1553719,2017-08-08T02:43:51.030+00:00,138.78
1553667,2017-08-08T02:46:06.047+00:00,63.85
1553633,2017-08-08T02:44:20.760+00:00,91.7
1553618,2017-08-08T02:54:19.163+00:00,61.68
1553787,2017-08-08T02:57:50.343+00:00,108.66
1553758,2017-08-08T03:03:31.023+00:00,55.77
1553868,2017-08-08T03:09:58.843+00:00,35.37
1553817,2017-08-08T03:08:18.497+00:00,46.63
1554049,2017-08-08T03:19:32.243+00:00,53.89
1554007,2017-08-08T03:21:01.607+00:00,54.88
1553922,2017-08-08T03:21:01.917+00:00,47.42
1554092,2017-08-08T03:28:47.910+00:00,36.3
1554039,2017-08-08T03:34:32.283+00:00,52.11
1554125,2017-08-08T03:38:48.593+00:00,29.57
1553912,2017-08-08T03:33:12.163+00:00,49.74
1554486,2017-08-08T04:17:51.143+00:00,39.96
1554496,2017-08-08T04:23:21.093+00:00,125.08
1554504,2017-08-08T04:26:41.070+00:00,96.03
1554549,2017-08-08T04:33:01.230+00:00,46.07
1554365,2017-08-08T04:31:45.547+00:00,52.03
1554545,2017-08-08T04:31:52.783+00:00,60.2
1554595,2017-08-08T04:40:04.183+00:00,44.07
1554653,2017-08-08T04:53:48.367+00:00,49.94
1554842,2017-08-08T04:57:54.350+00:00,62.06
1554776,2017-08-08T05:00:37.390+00:00,40.97
1554763,2017-08-08T05:08:12.697+00:00,109.62
1554660,2017-08-08T05:11:00.213+00:00,174.93
1554875,2017-08-08T05:12:05.877+00:00,44.55
